row_number,source_id,prompt_index,prompt,label
473,HW-P__row473,3,"Create an announcement for a special reserved gift, inviting the recipient to engage with the offer by providing an enticing description and the necessary steps to claim it.",1
41,HW-P__row41,1,"Compose a brief message template for an online marketplace member to respond to a query, ensuring clarity and promptness.",1
41,HW-P__row41,2,Draft a message template for an e-commerce platform to be used by members when contacting customer support or other members.,1
41,HW-P__row41,3,Create a straightforward response format for e-commerce users addressing inquiries or concerns from fellow platform members.,1
112,HW-P__row112,1,"Design a welcome email template for new club members, outlining the benefits of membership and encouraging them to update their contact information.",1
112,HW-P__row112,2,"Write a friendly introductory email for a membership-based service, focusing on engagement and promoting the updating of user details.",1
112,HW-P__row112,3,"Create a warm welcome message for new members of an organization, detailing the perks of membership and including a link for information updates.",1
229,HW-P__row229,1,"Compose an email alert template informing users about their cloud storage nearing capacity, including sections for a warning, action buttons, and additional storage details.",1
229,HW-P__row229,2,Design a notification email layout for a cloud service provider to inform users about their storage usage status and provide options to manage their plan.,1
229,HW-P__row229,3,"Create a concise and informative email structure to notify users of potential storage issues in their cloud plan, including calls to action and details on how to upgrade.",1
393,HW-P__row393,1,"Develop an email template announcing a reward for completing a survey, with engaging language to encourage participation.",1
393,HW-P__row393,2,"Create a promotional email structure offering a gift card for survey feedback, highlighting the ease of participation and benefits.",1
393,HW-P__row393,3,"Write a customer appreciation email inviting them to complete a survey in exchange for a reward, ensuring a friendly and inviting tone.",1
